agency_cd,site_no,datetime,tz_cd,gage_height,approval_gage,discharge,approval_discharge
USGS,5325000,42796.49,CST,9.64,A,10400,A
USGS,5325000,42796.50,CST,9.62,A,10300,A
USGS,5325000,42796.51,CST,9.64,A,10400,A
USGS,5325000,42796.52,CST,9.63,A,10300,A
USGS,5325000,42796.53,CST,9.63,A,10300,A
USGS,5325000,42796.54,CST,9.63,A,10300,A
USGS,5325000,42796.55,CST,9.61,A,10300,A
USGS,5325000,42796.56,CST,9.62,A,10300,A
USGS,5325000,42796.57,CST,9.62,A,10300,A
USGS,5325000,42796.58,CST,9.62,A,10300,A
USGS,5325000,42796.59,CST,9.59,A,10300,A
USGS,5325000,42796.60,CST,9.6,A,10300,A
USGS,5325000,42796.61,CST,9.61,A,10300,A
USGS,5325000,42796.63,CST,9.6,A,10300,A
USGS,5325000,42796.64,CST,9.61,A,10300,A
USGS,5325000,42796.65,CST,9.61,A,10300,A
USGS,5325000,42796.66,CST,9.6,A,10300,A
USGS,5325000,42796.67,CST,9.6,A,10300,A
USGS,5325000,42796.68,CST,9.6,A,10300,A
USGS,5325000,42796.69,CST,9.6,A,10300,A
USGS,5325000,42796.70,CST,9.61,A,10300,A
USGS,5325000,42796.71,CST,9.61,A,10300,A
USGS,5325000,42796.72,CST,9.61,A,10300,A
USGS,5325000,42796.73,CST,9.61,A,10300,A
USGS,5325000,42796.74,CST,9.61,A,10300,A
USGS,5325000,42796.75,CST,9.61,A,10300,A
USGS,5325000,42796.76,CST,9.6,A,10300,A
USGS,5325000,42796.77,CST,9.58,A,10200,A
USGS,5325000,42796.78,CST,9.58,A,10200,A
USGS,5325000,42796.79,CST,9.58,A,10200,A
USGS,5325000,42796.80,CST,9.57,A,10200,A
USGS,5325000,42796.81,CST,9.56,A,10200,A
USGS,5325000,42796.82,CST,9.56,A,10200,A
USGS,5325000,42796.83,CST,9.56,A,10200,A
USGS,5325000,42796.84,CST,9.57,A,10200,A
USGS,5325000,42796.85,CST,9.56,A,10200,A
USGS,5325000,42796.86,CST,9.56,A,10200,A
USGS,5325000,42796.88,CST,9.56,A,10200,A
USGS,5325000,42796.89,CST,9.55,A,10200,A
USGS,5325000,42796.90,CST,9.55,A,10200,A
USGS,5325000,42796.92,CST,9.56,A,10200,A
USGS,5325000,42796.93,CST,9.57,A,10200,A
USGS,5325000,42796.94,CST,9.57,A,10200,A
USGS,5325000,42796.95,CST,9.57,A,10200,A
USGS,5325000,42796.96,CST,9.58,A,10200,A
USGS,5325000,42796.97,CST,9.58,A,10200,A
USGS,5325000,42796.98,CST,9.58,A,10200,A
USGS,5325000,42796.99,CST,9.57,A,10200,A
USGS,5325000,42797.00,CST,9.58,A,10200,A
USGS,5325000,42797.01,CST,9.58,A,10200,A
USGS,5325000,42797.02,CST,9.57,A,10200,A
USGS,5325000,42797.03,CST,9.58,A,10200,A
USGS,5325000,42797.04,CST,9.56,A,10200,A
USGS,5325000,42797.05,CST,9.56,A,10200,A
USGS,5325000,42797.06,CST,9.57,A,10200,A
USGS,5325000,42797.07,CST,9.58,A,10200,A
USGS,5325000,42797.08,CST,9.58,A,10200,A
USGS,5325000,42797.09,CST,9.56,A,10200,A
USGS,5325000,42797.10,CST,9.57,A,10200,A
USGS,5325000,42797.11,CST,9.58,A,10200,A
USGS,5325000,42797.13,CST,9.56,A,10200,A
USGS,5325000,42797.14,CST,9.55,A,10200,A
USGS,5325000,42797.15,CST,9.57,A,10200,A
USGS,5325000,42797.16,CST,9.57,A,10200,A
USGS,5325000,42797.18,CST,9.55,A,10200,A
USGS,5325000,42797.19,CST,9.56,A,10200,A
USGS,5325000,42797.20,CST,9.55,A,10200,A
USGS,5325000,42797.21,CST,9.57,A,10200,A
USGS,5325000,42797.22,CST,9.56,A,10200,A
USGS,5325000,42797.23,CST,9.55,A,10200,A
USGS,5325000,42797.24,CST,9.54,A,10200,A
USGS,5325000,42797.25,CST,9.56,A,10200,A
USGS,5325000,42797.26,CST,9.55,A,10200,A
USGS,5325000,42797.27,CST,9.55,A,10200,A
USGS,5325000,42797.29,CST,9.55,A,10200,A
USGS,5325000,42797.30,CST,9.55,A,10200,A
USGS,5325000,42797.31,CST,9.55,A,10200,A
USGS,5325000,42797.32,CST,9.55,A,10200,A
USGS,5325000,42797.33,CST,9.53,A,10100,A
USGS,5325000,42797.34,CST,9.54,A,10200,A
USGS,5325000,42797.35,CST,9.54,A,10200,A
USGS,5325000,42797.36,CST,9.52,A,10100,A
USGS,5325000,42797.38,CST,9.53,A,10100,A
USGS,5325000,42797.39,CST,9.52,A,10100,A
USGS,5325000,42797.40,CST,9.52,A,10100,A
USGS,5325000,42797.41,CST,9.52,A,10100,A
USGS,5325000,42797.42,CST,9.54,A,10200,A
USGS,5325000,42797.43,CST,9.53,A,10100,A
USGS,5325000,42797.44,CST,9.53,A,10100,A
USGS,5325000,42797.45,CST,9.54,A,10200,A
USGS,5325000,42797.46,CST,9.54,A,10200,A
USGS,5325000,42797.47,CST,9.54,A,10200,A
USGS,5325000,42797.48,CST,9.53,A,10100,A
USGS,5325000,42797.49,CST,9.54,A,10200,A
USGS,5325000,42797.50,CST,9.53,A,10100,A
USGS,5325000,42797.51,CST,9.53,A,10100,A
USGS,5325000,42797.52,CST,9.52,A,10100,A
USGS,5325000,42797.53,CST,9.53,A,10100,A
USGS,5325000,42797.54,CST,9.53,A,10100,A
USGS,5325000,42797.55,CST,9.52,A,10100,A
USGS,5325000,42797.56,CST,9.52,A,10100,A
USGS,5325000,42797.57,CST,9.52,A,10100,A
USGS,5325000,42797.58,CST,9.5,A,10100,A
USGS,5325000,42797.59,CST,9.51,A,10100,A
USGS,5325000,42797.60,CST,9.52,A,10100,A
USGS,5325000,42797.61,CST,9.51,A,10100,A
USGS,5325000,42797.63,CST,9.51,A,10100,A
USGS,5325000,42797.64,CST,9.51,A,10100,A
USGS,5325000,42797.65,CST,9.51,A,10100,A
USGS,5325000,42797.66,CST,9.5,A,10100,A
USGS,5325000,42797.67,CST,9.5,A,10100,A
USGS,5325000,42797.68,CST,9.51,A,10100,A
USGS,5325000,42797.69,CST,9.5,A,10100,A
USGS,5325000,42797.70,CST,9.5,A,10100,A
USGS,5325000,42797.71,CST,9.5,A,10100,A
USGS,5325000,42797.72,CST,9.49,A,10100,A
USGS,5325000,42797.73,CST,9.49,A,10100,A
USGS,5325000,42797.74,CST,9.49,A,10100,A
USGS,5325000,42797.75,CST,9.5,A,10100,A
USGS,5325000,42797.76,CST,9.48,A,10100,A
USGS,5325000,42797.77,CST,9.48,A,10100,A
USGS,5325000,42797.78,CST,9.48,A,10100,A
USGS,5325000,42797.79,CST,9.48,A,10100,A
USGS,5325000,42797.80,CST,9.48,A,10100,A
USGS,5325000,42797.81,CST,9.47,A,10000,A
USGS,5325000,42797.82,CST,9.48,A,10100,A
USGS,5325000,42797.83,CST,9.46,A,10000,A
USGS,5325000,42797.84,CST,9.47,A,10000,A
USGS,5325000,42797.85,CST,9.46,A,10000,A
USGS,5325000,42797.86,CST,9.45,A,10000,A
USGS,5325000,42797.88,CST,9.46,A,10000,A
USGS,5325000,42797.89,CST,9.46,A,10000,A
USGS,5325000,42797.90,CST,9.45,A,10000,A
USGS,5325000,42797.91,CST,9.45,A,10000,A
USGS,5325000,42797.92,CST,9.45,A,10000,A
USGS,5325000,42797.93,CST,9.44,A,9980,A
USGS,5325000,42797.94,CST,9.45,A,10000,A
USGS,5325000,42797.95,CST,9.44,A,9980,A
USGS,5325000,42797.96,CST,9.44,A,9980,A
USGS,5325000,42797.97,CST,9.44,A,9980,A
USGS,5325000,42797.98,CST,9.44,A,9980,A
USGS,5325000,42797.99,CST,9.45,A,10000,A
USGS,5325000,42798.00,CST,9.44,A,9980,A
USGS,5325000,42798.01,CST,9.44,A,9980,A
USGS,5325000,42798.02,CST,9.44,A,9980,A
USGS,5325000,42798.03,CST,9.44,A,9980,A
USGS,5325000,42798.04,CST,9.45,A,10000,A
USGS,5325000,42798.05,CST,9.43,A,9970,A
USGS,5325000,42798.06,CST,9.44,A,9980,A
USGS,5325000,42798.07,CST,9.45,A,10000,A
USGS,5325000,42798.08,CST,9.45,A,10000,A
USGS,5325000,42798.09,CST,9.44,A,9980,A
USGS,5325000,42798.10,CST,9.44,A,9980,A
USGS,5325000,42798.11,CST,9.45,A,10000,A
USGS,5325000,42798.13,CST,9.44,A,9980,A
USGS,5325000,42798.14,CST,9.44,A,9980,A
USGS,5325000,42798.15,CST,9.45,A,10000,A
USGS,5325000,42798.16,CST,9.45,A,10000,A
USGS,5325000,42798.17,CST,9.43,A,9970,A
USGS,5325000,42798.18,CST,9.44,A,9980,A
USGS,5325000,42798.19,CST,9.44,A,9980,A
USGS,5325000,42798.20,CST,9.44,A,9980,A
USGS,5325000,42798.21,CST,9.44,A,9980,A
USGS,5325000,42798.22,CST,9.45,A,10000,A
USGS,5325000,42798.23,CST,9.44,A,9980,A
USGS,5325000,42798.24,CST,9.43,A,9970,A
USGS,5325000,42798.25,CST,9.44,A,9980,A
USGS,5325000,42798.26,CST,9.44,A,9980,A
USGS,5325000,42798.27,CST,9.42,A,9950,A
USGS,5325000,42798.28,CST,9.43,A,9970,A
USGS,5325000,42798.29,CST,9.42,A,9950,A
USGS,5325000,42798.30,CST,9.42,A,9950,A
USGS,5325000,42798.31,CST,9.42,A,9950,A
USGS,5325000,42798.32,CST,9.42,A,9950,A
USGS,5325000,42798.33,CST,9.43,A,9970,A
USGS,5325000,42798.34,CST,9.42,A,9950,A
USGS,5325000,42798.35,CST,9.43,A,9970,A
USGS,5325000,42798.36,CST,9.41,A,9930,A
USGS,5325000,42798.38,CST,9.4,A,9910,A
USGS,5325000,42798.39,CST,9.4,A,9910,A
USGS,5325000,42798.40,CST,9.4,A,9910,A
USGS,5325000,42798.41,CST,9.38,A,9870,A
USGS,5325000,42798.42,CST,9.39,A,9890,A
USGS,5325000,42798.43,CST,9.39,A,9890,A
USGS,5325000,42798.44,CST,9.4,A,9910,A
USGS,5325000,42798.45,CST,9.38,A,9870,A
USGS,5325000,42798.46,CST,9.39,A,9890,A
USGS,5325000,42798.47,CST,9.38,A,9870,A
USGS,5325000,42798.48,CST,9.39,A,9890,A
USGS,5325000,42798.49,CST,9.37,A,9860,A
USGS,5325000,42798.50,CST,9.38,A,9870,A
USGS,5325000,42798.51,CST,9.36,A,9840,A
USGS,5325000,42798.52,CST,9.37,A,9860,A
USGS,5325000,42798.53,CST,9.37,A,9860,A
USGS,5325000,42798.54,CST,9.37,A,9860,A
USGS,5325000,42798.55,CST,9.37,A,9860,A
USGS,5325000,42798.56,CST,9.36,A,9840,A
USGS,5325000,42798.57,CST,9.35,A,9820,A
USGS,5325000,42798.58,CST,9.36,A,9840,A
USGS,5325000,42798.59,CST,9.35,A,9820,A
USGS,5325000,42798.60,CST,9.35,A,9820,A
USGS,5325000,42798.61,CST,9.36,A,9840,A
USGS,5325000,42798.63,CST,9.35,A,9820,A
USGS,5325000,42798.64,CST,9.33,A,9780,A
USGS,5325000,42798.65,CST,9.35,A,9820,A
USGS,5325000,42798.66,CST,9.35,A,9820,A
USGS,5325000,42798.67,CST,9.36,A,9840,A
USGS,5325000,42798.68,CST,9.35,A,9820,A
USGS,5325000,42798.69,CST,9.36,A,9840,A
USGS,5325000,42798.70,CST,9.36,A,9840,A
USGS,5325000,42798.71,CST,9.35,A,9820,A
USGS,5325000,42798.72,CST,9.33,A,9780,A
USGS,5325000,42798.73,CST,9.34,A,9800,A
USGS,5325000,42798.74,CST,9.34,A,9800,A
USGS,5325000,42798.75,CST,9.33,A,9780,A
USGS,5325000,42798.76,CST,9.33,A,9780,A
USGS,5325000,42798.77,CST,9.33,A,9780,A
USGS,5325000,42798.78,CST,9.34,A,9800,A
USGS,5325000,42798.79,CST,9.32,A,9770,A
USGS,5325000,42798.80,CST,9.34,A,9800,A
USGS,5325000,42798.81,CST,9.33,A,9780,A
USGS,5325000,42798.82,CST,9.32,A,9770,A
USGS,5325000,42798.83,CST,9.32,A,9770,A
USGS,5325000,42798.84,CST,9.32,A,9770,A
USGS,5325000,42798.85,CST,9.32,A,9770,A
USGS,5325000,42798.86,CST,9.32,A,9770,A
USGS,5325000,42798.88,CST,9.3,A,9730,A
USGS,5325000,42798.89,CST,9.31,A,9750,A
USGS,5325000,42798.90,CST,9.31,A,9750,A
USGS,5325000,42798.91,CST,9.31,A,9750,A
USGS,5325000,42798.92,CST,9.3,A,9730,A
USGS,5325000,42798.93,CST,9.3,A,9730,A
USGS,5325000,42798.95,CST,9.31,A,9750,A
USGS,5325000,42798.96,CST,9.31,A,9750,A
USGS,5325000,42798.97,CST,9.31,A,9750,A
USGS,5325000,42798.98,CST,9.3,A,9730,A
USGS,5325000,42798.99,CST,9.31,A,9750,A
USGS,5325000,42799.00,CST,9.28,A,9690,A
USGS,5325000,42799.01,CST,9.3,A,9730,A
USGS,5325000,42799.02,CST,9.29,A,9710,A
USGS,5325000,42799.03,CST,9.28,A,9690,A
USGS,5325000,42799.04,CST,9.3,A,9730,A
USGS,5325000,42799.05,CST,9.29,A,9710,A
USGS,5325000,42799.06,CST,9.29,A,9710,A
USGS,5325000,42799.07,CST,9.29,A,9710,A
USGS,5325000,42799.08,CST,9.29,A,9710,A
USGS,5325000,42799.09,CST,9.3,A,9730,A
USGS,5325000,42799.10,CST,9.29,A,9710,A
USGS,5325000,42799.11,CST,9.29,A,9710,A
USGS,5325000,42799.13,CST,9.29,A,9710,A
USGS,5325000,42799.14,CST,9.29,A,9710,A
USGS,5325000,42799.15,CST,9.29,A,9710,A
USGS,5325000,42799.16,CST,9.29,A,9710,A
USGS,5325000,42799.17,CST,9.28,A,9690,A
USGS,5325000,42799.18,CST,9.29,A,9710,A
USGS,5325000,42799.19,CST,9.29,A,9710,A
USGS,5325000,42799.20,CST,9.27,A,9680,A
USGS,5325000,42799.21,CST,9.28,A,9690,A
USGS,5325000,42799.22,CST,9.28,A,9690,A
USGS,5325000,42799.23,CST,9.28,A,9690,A
USGS,5325000,42799.24,CST,9.28,A,9690,A
USGS,5325000,42799.25,CST,9.29,A,9710,A
USGS,5325000,42799.26,CST,9.27,A,9680,A
USGS,5325000,42799.27,CST,9.28,A,9690,A
USGS,5325000,42799.28,CST,9.28,A,9690,A
USGS,5325000,42799.29,CST,9.27,A,9680,A
USGS,5325000,42799.30,CST,9.27,A,9680,A
USGS,5325000,42799.31,CST,9.28,A,9690,A
USGS,5325000,42799.32,CST,9.27,A,9680,A
USGS,5325000,42799.33,CST,9.26,A,9660,A
USGS,5325000,42799.34,CST,9.27,A,9680,A
USGS,5325000,42799.35,CST,9.26,A,9660,A
USGS,5325000,42799.38,CST,9.26,A,9660,A
USGS,5325000,42799.39,CST,9.25,A,9640,A
USGS,5325000,42799.40,CST,9.26,A,9660,A
USGS,5325000,42799.41,CST,9.28,A,9690,A
USGS,5325000,42799.42,CST,9.25,A,9640,A
USGS,5325000,42799.43,CST,9.25,A,9640,A
USGS,5325000,42799.44,CST,9.26,A,9660,A
USGS,5325000,42799.45,CST,9.27,A,9680,A
USGS,5325000,42799.46,CST,9.26,A,9660,A
USGS,5325000,42799.47,CST,9.25,A,9640,A
USGS,5325000,42799.48,CST,9.25,A,9640,A
USGS,5325000,42799.49,CST,9.25,A,9640,A
USGS,5325000,42799.50,CST,9.25,A,9640,A
USGS,5325000,42799.51,CST,9.24,A,9620,A
USGS,5325000,42799.52,CST,9.24,A,9620,A
USGS,5325000,42799.53,CST,9.24,A,9620,A
USGS,5325000,42799.54,CST,9.26,A,9660,A
USGS,5325000,42799.55,CST,9.25,A,9640,A
USGS,5325000,42799.56,CST,9.25,A,9640,A
USGS,5325000,42799.57,CST,9.25,A,9640,A
USGS,5325000,42799.58,CST,9.24,A,9620,A
USGS,5325000,42799.59,CST,9.25,A,9640,A
USGS,5325000,42799.61,CST,9.24,A,9620,A
USGS,5325000,42799.63,CST,9.25,A,9640,A
USGS,5325000,42799.64,CST,9.24,A,9620,A
USGS,5325000,42799.65,CST,9.23,A,9610,A
USGS,5325000,42799.66,CST,9.24,A,9620,A
USGS,5325000,42799.67,CST,9.22,A,9590,A
USGS,5325000,42799.68,CST,9.24,A,9620,A
USGS,5325000,42799.69,CST,9.25,A,9640,A
USGS,5325000,42799.71,CST,9.25,A,9640,A
USGS,5325000,42799.72,CST,9.25,A,9640,A
USGS,5325000,42799.73,CST,9.24,A,9620,A
USGS,5325000,42799.74,CST,9.25,A,9640,A
USGS,5325000,42799.75,CST,9.25,A,9640,A
USGS,5325000,42799.76,CST,9.24,A,9620,A
USGS,5325000,42799.77,CST,9.25,A,9640,A
USGS,5325000,42799.78,CST,9.25,A,9640,A
USGS,5325000,42799.79,CST,9.25,A,9640,A
USGS,5325000,42799.80,CST,9.25,A,9640,A
USGS,5325000,42799.81,CST,9.26,A,9660,A
USGS,5325000,42799.82,CST,9.25,A,9640,A
USGS,5325000,42799.83,CST,9.26,A,9660,A
USGS,5325000,42799.84,CST,9.25,A,9640,A
USGS,5325000,42799.85,CST,9.25,A,9640,A
USGS,5325000,42799.86,CST,9.27,A,9680,A
USGS,5325000,42799.88,CST,9.26,A,9660,A
USGS,5325000,42799.89,CST,9.27,A,9680,A
USGS,5325000,42799.90,CST,9.26,A,9660,A
USGS,5325000,42799.91,CST,9.26,A,9660,A
USGS,5325000,42799.92,CST,9.28,A,9690,A
USGS,5325000,42799.93,CST,9.26,A,9660,A
USGS,5325000,42799.95,CST,9.27,A,9680,A
USGS,5325000,42799.96,CST,9.27,A,9680,A
USGS,5325000,42799.97,CST,9.27,A,9680,A
USGS,5325000,42799.98,CST,9.28,A,9690,A
USGS,5325000,42799.99,CST,9.28,A,9690,A
USGS,5325000,42800.00,CST,9.29,A,9710,A
USGS,5325000,42800.01,CST,9.29,A,9710,A
USGS,5325000,42800.03,CST,9.3,A,9730,A
USGS,5325000,42800.04,CST,9.29,A,9710,A
USGS,5325000,42800.05,CST,9.3,A,9730,A
USGS,5325000,42800.06,CST,9.31,A,9750,A
USGS,5325000,42800.07,CST,9.31,A,9750,A
USGS,5325000,42800.08,CST,9.31,A,9750,A
USGS,5325000,42800.09,CST,9.32,A,9770,A
USGS,5325000,42800.10,CST,9.33,A,9780,A
USGS,5325000,42800.11,CST,9.32,A,9770,A
USGS,5325000,42800.13,CST,9.32,A,9770,A
USGS,5325000,42800.14,CST,9.33,A,9780,A
USGS,5325000,42800.16,CST,9.34,A,9800,A
USGS,5325000,42800.17,CST,9.34,A,9800,A
USGS,5325000,42800.18,CST,9.35,A,9820,A
USGS,5325000,42800.19,CST,9.34,A,9800,A
USGS,5325000,42800.20,CST,9.35,A,9820,A
USGS,5325000,42800.21,CST,9.35,A,9820,A
USGS,5325000,42800.22,CST,9.36,A,9840,A
USGS,5325000,42800.23,CST,9.37,A,9860,A
USGS,5325000,42800.24,CST,9.37,A,9860,A
USGS,5325000,42800.25,CST,9.37,A,9860,A
USGS,5325000,42800.27,CST,9.4,A,9910,A
USGS,5325000,42800.28,CST,9.4,A,9910,A
USGS,5325000,42800.29,CST,9.39,A,9890,A
USGS,5325000,42800.30,CST,9.41,A,9930,A
USGS,5325000,42800.31,CST,9.41,A,9930,A
USGS,5325000,42800.32,CST,9.42,A,9950,A
USGS,5325000,42800.33,CST,9.42,A,9950,A
USGS,5325000,42800.34,CST,9.43,A,9970,A
USGS,5325000,42800.35,CST,9.43,A,9970,A
USGS,5325000,42800.36,CST,9.43,A,9970,A
USGS,5325000,42800.39,CST,9.46,A,10000,A
USGS,5325000,42800.40,CST,9.46,A,10000,A
USGS,5325000,42800.41,CST,9.46,A,10000,A
USGS,5325000,42800.42,CST,9.47,A,10000,A
USGS,5325000,42800.43,CST,9.47,A,10000,A
USGS,5325000,42800.44,CST,9.47,A,10000,A
USGS,5325000,42800.45,CST,9.48,A,10100,A
USGS,5325000,42800.46,CST,9.5,A,10100,A
USGS,5325000,42800.47,CST,9.5,A,10100,A
USGS,5325000,42800.48,CST,9.51,A,10100,A
USGS,5325000,42800.49,CST,9.52,A,10100,A
USGS,5325000,42800.50,CST,9.52,A,10100,A
USGS,5325000,42800.51,CST,9.54,A,10200,A
USGS,5325000,42800.52,CST,9.53,A,10100,A
USGS,5325000,42800.53,CST,9.55,A,10200,A
USGS,5325000,42800.54,CST,9.56,A,10200,A
USGS,5325000,42800.55,CST,9.56,A,10200,A
USGS,5325000,42800.56,CST,9.56,A,10200,A
USGS,5325000,42800.57,CST,9.58,A,10200,A
USGS,5325000,42800.58,CST,9.58,A,10200,A
USGS,5325000,42800.59,CST,9.6,A,10300,A
USGS,5325000,42800.60,CST,9.61,A,10300,A
USGS,5325000,42800.61,CST,9.6,A,10300,A
USGS,5325000,42800.63,CST,9.62,A,10300,A
USGS,5325000,42800.64,CST,9.64,A,10400,A
USGS,5325000,42800.65,CST,9.64,A,10400,A
USGS,5325000,42800.66,CST,9.65,A,10400,A
USGS,5325000,42800.67,CST,9.66,A,10400,A
USGS,5325000,42800.68,CST,9.67,A,10400,A
USGS,5325000,42800.69,CST,9.69,A,10400,A
USGS,5325000,42800.70,CST,9.69,A,10400,A
USGS,5325000,42800.71,CST,9.73,A,10500,A
USGS,5325000,42800.72,CST,9.75,A,10600,A
USGS,5325000,42800.73,CST,9.78,A,10600,A
USGS,5325000,42800.74,CST,9.77,A,10600,A
USGS,5325000,42800.75,CST,9.79,A,10600,A
USGS,5325000,42800.76,CST,9.8,A,10700,A
USGS,5325000,42800.77,CST,9.82,A,10700,A
USGS,5325000,42800.78,CST,9.83,A,10700,A
USGS,5325000,42800.79,CST,9.85,A,10700,A
USGS,5325000,42800.80,CST,9.84,A,10700,A
USGS,5325000,42800.81,CST,9.84,A,10700,A
USGS,5325000,42800.82,CST,9.86,A,10800,A
USGS,5325000,42800.83,CST,9.87,A,10800,A
USGS,5325000,42800.84,CST,9.88,A,10800,A
USGS,5325000,42800.85,CST,9.9,A,10800,A
USGS,5325000,42800.86,CST,9.9,A,10800,A
USGS,5325000,42800.88,CST,9.91,A,10900,A
USGS,5325000,42800.89,CST,9.92,A,10900,A
USGS,5325000,42800.90,CST,9.93,A,10900,A
USGS,5325000,42800.91,CST,9.93,A,10900,A
USGS,5325000,42800.92,CST,9.95,A,10900,A
USGS,5325000,42800.93,CST,9.94,A,10900,A
USGS,5325000,42800.94,CST,9.95,A,10900,A
USGS,5325000,42800.95,CST,9.97,A,11000,A
USGS,5325000,42800.96,CST,9.97,A,11000,A
USGS,5325000,42800.97,CST,9.98,A,11000,A
USGS,5325000,42800.99,CST,10,A,11000,A
USGS,5325000,42801.01,CST,10.01,A,11000,A
USGS,5325000,42801.02,CST,10.03,A,11100,A
USGS,5325000,42801.03,CST,10.03,A,11100,A
USGS,5325000,42801.04,CST,10.05,A,11100,A
USGS,5325000,42801.05,CST,10.04,A,11100,A
USGS,5325000,42801.07,CST,10.07,A,11100,A
USGS,5325000,42801.08,CST,10.09,A,11200,A
USGS,5325000,42801.09,CST,10.08,A,11200,A
USGS,5325000,42801.10,CST,10.12,A,11200,A
USGS,5325000,42801.11,CST,10.1,A,11200,A
USGS,5325000,42801.13,CST,10.13,A,11300,A
USGS,5325000,42801.14,CST,10.11,A,11200,A
USGS,5325000,42801.16,CST,10.14,A,11300,A
USGS,5325000,42801.17,CST,10.16,A,11300,A
USGS,5325000,42801.18,CST,10.18,A,11300,A
USGS,5325000,42801.19,CST,10.18,A,11300,A
USGS,5325000,42801.20,CST,10.2,A,11400,A
USGS,5325000,42801.21,CST,10.2,A,11400,A
USGS,5325000,42801.22,CST,10.21,A,11400,A
USGS,5325000,42801.23,CST,10.21,A,11400,A
USGS,5325000,42801.24,CST,10.23,A,11400,A
USGS,5325000,42801.25,CST,10.24,A,11500,A
USGS,5325000,42801.26,CST,10.24,A,11500,A
USGS,5325000,42801.27,CST,10.26,A,11500,A
USGS,5325000,42801.28,CST,10.26,A,11500,A
USGS,5325000,42801.29,CST,10.27,A,11500,A
USGS,5325000,42801.30,CST,10.28,A,11500,A
USGS,5325000,42801.31,CST,10.29,A,11500,A
USGS,5325000,42801.32,CST,10.31,A,11600,A
USGS,5325000,42801.33,CST,10.31,A,11600,A
USGS,5325000,42801.34,CST,10.31,A,11600,A
USGS,5325000,42801.35,CST,10.34,A,11600,A
USGS,5325000,42801.36,CST,10.33,A,11600,A
USGS,5325000,42801.38,CST,10.35,A,11700,A
USGS,5325000,42801.39,CST,10.35,A,11700,A
USGS,5325000,42801.40,CST,10.36,A,11700,A
USGS,5325000,42801.41,CST,10.37,A,11700,A
USGS,5325000,42801.42,CST,10.38,A,11700,A
USGS,5325000,42801.43,CST,10.39,A,11700,A
USGS,5325000,42801.44,CST,10.42,A,11800,A
USGS,5325000,42801.45,CST,10.43,A,11800,A
USGS,5325000,42801.46,CST,10.43,A,11800,A
USGS,5325000,42801.47,CST,10.45,A,11800,A
USGS,5325000,42801.48,CST,10.45,A,11800,A
USGS,5325000,42801.49,CST,10.46,A,11900,A
USGS,5325000,42801.50,CST,10.48,A,11900,A
USGS,5325000,42801.51,CST,10.47,A,11900,A
USGS,5325000,42801.52,CST,10.48,A,11900,A
USGS,5325000,42801.53,CST,10.53,A,12000,A
USGS,5325000,42801.54,CST,10.53,A,12000,A
USGS,5325000,42801.55,CST,10.56,A,12100,A
USGS,5325000,42801.56,CST,10.57,A,12100,A
USGS,5325000,42801.57,CST,10.59,A,12100,A
USGS,5325000,42801.58,CST,10.6,A,12100,A
USGS,5325000,42801.59,CST,10.61,A,12100,A
USGS,5325000,42801.60,CST,10.62,A,12200,A
USGS,5325000,42801.61,CST,10.63,A,12200,A
USGS,5325000,42801.63,CST,10.63,A,12200,A
USGS,5325000,42801.64,CST,10.65,A,12200,A
USGS,5325000,42801.65,CST,10.65,A,12200,A
USGS,5325000,42801.67,CST,10.66,A,12200,A
USGS,5325000,42801.68,CST,10.67,A,12300,A
USGS,5325000,42801.69,CST,10.67,A,12300,A
USGS,5325000,42801.70,CST,10.68,A,12300,A
USGS,5325000,42801.71,CST,10.68,A,12300,A
USGS,5325000,42801.72,CST,10.69,A,12300,A
USGS,5325000,42801.73,CST,10.69,A,12300,A
USGS,5325000,42801.74,CST,10.68,A,12300,A
USGS,5325000,42801.75,CST,10.71,A,12300,A
USGS,5325000,42801.76,CST,10.71,A,12300,A
USGS,5325000,42801.78,CST,10.72,A,12400,A
USGS,5325000,42801.79,CST,10.7,A,12300,A
USGS,5325000,42801.81,CST,10.72,A,12400,A
USGS,5325000,42801.83,CST,10.75,A,12400,A
USGS,5325000,42801.84,CST,10.76,A,12400,A
USGS,5325000,42801.86,CST,10.77,A,12500,A
USGS,5325000,42801.88,CST,10.77,A,12500,A
USGS,5325000,42801.89,CST,10.79,A,12500,A
USGS,5325000,42801.90,CST,10.8,A,12500,A
USGS,5325000,42801.91,CST,10.8,A,12500,A
USGS,5325000,42801.92,CST,10.81,A,12500,A
USGS,5325000,42801.93,CST,10.82,A,12500,A
USGS,5325000,42801.95,CST,10.84,A,12600,A
USGS,5325000,42801.96,CST,10.85,A,12600,A
USGS,5325000,42801.97,CST,10.84,A,12600,A
USGS,5325000,42801.98,CST,10.87,A,12600,A
USGS,5325000,42801.99,CST,10.88,A,12700,A
USGS,5325000,42802.00,CST,10.88,A,12700,A
USGS,5325000,42802.01,CST,10.89,A,12700,A
USGS,5325000,42802.02,CST,10.9,A,12700,A
USGS,5325000,42802.03,CST,10.9,A,12700,A
USGS,5325000,42802.04,CST,10.92,A,12700,A
USGS,5325000,42802.05,CST,10.91,A,12700,A
USGS,5325000,42802.06,CST,10.92,A,12700,A
USGS,5325000,42802.07,CST,10.93,A,12800,A
USGS,5325000,42802.08,CST,10.95,A,12800,A
USGS,5325000,42802.09,CST,10.94,A,12800,A
